date,name,gross,recovered,net,classification,technique,chains,in_scope_chain,bridge_hack,target_type,is_defi_protocol,defillamaId,category,sector
2025-08-12,Odin.Fun,7000000.0,0.0,7000000.0,Protocol Logic,Liquidity Manipulation Exploit,ICP,True,False,DeFi Protocol,True,,,Other
2025-08-13,Coinbase,300000.0,0.0,300000.0,Ecosystem,MEV composability attack,Ethereum,True,False,CEX,False,,,Other
2025-08-14,"BtcTurk
",48000000.0,0.0,48000000.0,Infrastructure,Private Key Compromised,"Ethereum,Avalanche,Arbitrum,Base,Optimism,Mantle,Polygon",True,False,CEX,False,,,Other
2025-08-25,Panoptic V1.1,0.0,0.0,0.0,Protocol Logic,,"Base,Unichain,Ethereum",True,False,DeFi Protocol,True,6230.0,Options,Other
2025-08-26,BetterBank,5000000.0,0.0,5000000.0,Protocol Logic,Infinite Mint and Dump,PulseChain,True,False,DeFi Protocol,True,6611.0,Lending,Lending
2025-08-30,Cozy V2,427000.0,0.0,427000.0,Protocol Logic,Insufficient Sender Verification Exploit,Optimism,True,False,DeFi Protocol,True,2964.0,Insurance,Other
2025-09-01,OlaXBT,2000000.0,0.0,2000000.0,Ecosystem,Multisig wallet Social Engineering Exploit,BSC,True,False,DeFi Protocol,True,,,Other
2025-09-02,Bunni V2,8400000.0,0.0,8400000.0,Protocol Logic,Liquidity Distribution Function Exploit,"Ethereum,Unichain",True,False,DeFi Protocol,True,5734.0,Dexs,DEX
2025-09-08,Nemo Yield Trading,2400000.0,0.0,2400000.0,Protocol Logic,Price Oracle Manipulation,Sui,True,False,DeFi Protocol,True,6313.0,Yield,Yield
2025-09-09,SwissBorg,41500000.0,0.0,41500000.0,Infrastructure,Third-party API compromise,Solana,True,False,CEX,False,2295.0,CEX,Other
2025-09-10,Evoq Finance,420000.0,0.0,420000.0,Infrastructure,Advanced Persistent Threat (APT) attack,BSC,True,False,DeFi Protocol,True,5959.0,Lending,Lending
2025-09-12,Kame Aggregator,1300000.0,0.0,1300000.0,Protocol Logic,swap() Function Flaw,Sei,True,False,DeFi Protocol,True,,DEX Aggregator,DEX
2025-09-13,Shibarium,3000000.0,0.0,3000000.0,Protocol Logic,Validator Stake Manipulation by Flashloan,Shibarium,True,True,DeFi Protocol,True,,,Bridge
2025-09-22,UXLINK,11300000.0,0.0,11300000.0,Protocol Logic,Delegatecall Exploit,"Ethereum,Arbitrum",True,False,DeFi Protocol,True,6040.0,SoFi,Other
2025-09-23,Seedify,1000000.0,0.0,1000000.0,Infrastructure,Infinite Mint and Dump,"BSC,Avalanche",True,True,DeFi Protocol,True,1511.0,Launchpad,Bridge
2025-09-23,Corepound,430000.0,0.0,430000.0,Rugpull,Drained Contracts,CORE,True,False,DeFi Protocol,True,5952.0,Yield,Yield
2025-09-24,SBI Crypto,24000000.0,0.0,24000000.0,Infrastructure,,"Bitcoin,Ethereum,Litecoin,Doge,BitcoinCash",True,False,Other,False,,,Other
2025-09-24,GriffinAI,3000000.0,0.0,3000000.0,Infrastructure,False Peer Exploit,BSC,True,False,DeFi Protocol,True,,,Other
2025-09-26,HyperVault,3600000.0,0.0,3600000.0,Rugpull,Drain Vaults,Hyperliquid L1,True,False,DeFi Protocol,True,6597.0,Yield Aggregator,Yield
2025-09-27,Hyperdrive HL Lending,773000.0,0.0,773000.0,Protocol Logic,Router Exploit,Hyperliquid L1,True,False,DeFi Protocol,True,6298.0,Lending,Lending
2025-10-04,Abracadabra Spell,1700000.0,0.0,1700000.0,Protocol Logic,Sequential State Manipulation Exploit,Ethereum,True,False,DeFi Protocol,True,347.0,CDP,Lending
2025-10-09,Astera.fi,573000.0,0.0,573000.0,Protocol Logic,Oracle Price Feed Manipulation,Linea,True,False,DeFi Protocol,True,,,Other
2025-10-15,Typus Perp,3400000.0,0.0,3400000.0,Protocol Logic,TLP Contract Exploit,Sui,True,False,DeFi Protocol,True,6014.0,Derivatives,Derivatives
2025-10-20,Sharwa.Finance,146000.0,0.0,146000.0,Protocol Logic,Price Manipulation Attack,Arbitrum,True,False,DeFi Protocol,True,6876.0,Derivatives,Derivatives
2025-10-27,402bridge,17000.0,0.0,17000.0,Infrastructure,Private Key Compromised (Stored Publicly),Base,True,True,DeFi Protocol,True,,,Bridge
2025-10-30,Garden,10800000.0,0.0,10800000.0,Solver Exploit,Private Key Compromised,"Ethereum,Arbitrum,Base,Solana",True,True,DeFi Protocol,True,4086.0,Cross Chain Bridge,Bridge
2025-11-03,Balancer V2,128000000.0,0.0,128000000.0,Protocol Logic,Composable Stable Pools Exploit,"Ethereum,Arbitrum,Base,Polygon,Sonic,Optimism",True,False,DeFi Protocol,True,2611.0,Dexs,DEX
2025-11-04,Moonwell Lending,1000000.0,0.0,1000000.0,Protocol Logic,Oracle Price Feed Manipulation,"Base,Optimism",True,False,DeFi Protocol,True,1853.0,Lending,Lending
2025-11-07,DIMO,40000.0,0.0,40000.0,Protocol Logic,Private Key Compromised,Ethereum,True,True,DeFi Protocol,True,,,Bridge
2025-11-11,Impermax V3,380000.0,0.0,380000.0,Protocol Logic,Zero-Rate Hack,Base,True,False,DeFi Protocol,True,5981.0,Lending,Lending
2025-11-20,GANA Payment,3100000.0,0.0,3100000.0,Infrastructure,Private Key Compromised,BSC,True,False,DeFi Protocol,True,,,Other
2025-11-22,Raga Finance,18500.0,0.0,18500.0,Infrastructure,HyperEVM Delta Neutral Exploit,Hyperliquid L1,True,False,DeFi Protocol,True,,Yield Aggregator,Yield
2025-11-23,Port3 Network,166000.0,0.0,166000.0,Protocol Logic,Infinite Mint and Dump,BSC,True,False,DeFi Protocol,True,,,Other
2025-11-26,Upbit,36000000.0,0.0,36000000.0,Infrastructure,Private Key Compromised,Solana,True,False,CEX,False,,,Other
2025-11-30,Yearn Ether,9000000.0,0.0,9000000.0,Protocol Logic,yETH stablepool Exploit,Ethereum,True,False,DeFi Protocol,True,3973.0,Indexes,Other
2025-12-04,US Permissionless Dollar,1000000.0,0.0,1000000.0,Protocol Logic,"""CPIMP"" proxy front-run",Ethereum,True,False,DeFi Protocol,True,,,Other
2025-12-11,0G Labs,516000.0,0.0,516000.0,Protocol Logic,emergencyWithdraw Function Exploit,0G,True,False,DeFi Protocol,True,,,Other
2025-12-12,Ribbon,2700000.0,0.0,2700000.0,Protocol Logic,Private Key Compromised,Ethereum,True,False,DeFi Protocol,True,281.0,Options Vault,Other
2025-12-14,Mars Perps,960000.0,0.0,960000.0,Protocol Logic,Thin-Market Skew Exploit,Neutron,True,False,DeFi Protocol,True,5498.0,Derivatives,Derivatives
2025-12-16,Yearn Finance,300000.0,0.0,300000.0,Protocol Logic,misconfigured Fulcrum sUSD strategy,Ethereum,True,False,DeFi Protocol,True,113.0,Yield Aggregator,Yield
2025-12-16,FutureSwap,270000.0,0.0,270000.0,Protocol Logic,Flashloan Governance Attack,Ethereum,True,False,DeFi Protocol,True,228.0,Derivatives,Derivatives
2025-12-18,Rari Capital,2000000.0,0.0,2000000.0,Protocol Logic,Uninitialized Proxy Hijack,Ethereum,True,False,DeFi Protocol,True,136.0,Yield Aggregator,Yield
2025-12-25,Trust Wallet Wallet,7000000.0,0.0,7000000.0,Infrastructure,Private Key Compromised (Supply Chain Attack),"Ethereum,Bitcoin,Solana",True,False,Wallet,False,5577.0,Wallets,Other
2025-12-27,Flow,3900000.0,0.0,3900000.0,Protocol Logic,mint-and-dump Hack,Flow,True,False,Layer 1,False,6104.0,Chain,Bridge
2025-12-28,MSCST,129900.0,0.0,129900.0,Protocol Logic,Atomic Sandwich Attack,BSC,True,False,DeFi Protocol,True,,,Other
2025-12-30,Unleash Protocol,3900000.0,0.0,3900000.0,Protocol Logic,Multisig Governance Hack,Story,True,False,DeFi Protocol,True,5793.0,Lending,Lending
2026-01-01,PRXVT,97000.0,0.0,97000.0,Protocol Logic,Sybil Attack with CREATE2 Addresses,Base,True,False,DeFi Protocol,True,,,Other
2026-01-05,TMX TRIBE,1400000.0,0.0,1400000.0,Protocol Logic,Mint & Stake Loop Exploit,Arbitrum,True,False,DeFi Protocol,True,,,Other
2026-01-06,Fusion by IPOR,336000.0,336000.0,0.0,Protocol Logic,EIP-7702 Delegation Exploit,Arbitrum,True,False,DeFi Protocol,True,5145.0,Yield Aggregator,Yield
2026-01-07,Polycule,230000.0,0.0,230000.0,Protocol Logic,,Polygon,True,False,DeFi Protocol,True,7125.0,Interface,Other
2026-01-08,Truebit,26400000.0,0.0,26400000.0,Protocol Logic,Bonding Curve Exploit,Ethereum,True,False,DeFi Protocol,True,,,Other
2026-01-13,YO Protocol,3730000.0,0.0,3730000.0,Protocol Logic,Slippage Exploit,Ethereum,True,False,DeFi Protocol,True,,Yield Aggregator,Yield
2026-01-17,Meteora DAMM V2,1500000.0,0.0,1500000.0,Infrastructure,Fake OTC Deal,Solana,True,False,DeFi Protocol,True,6288.0,Dexs,DEX
2026-01-19,Makina,4200000.0,0.0,4200000.0,Protocol Logic,Flashloan Price Oracle Attack,Ethereum,True,False,DeFi Protocol,True,6964.0,Onchain Capital Allocator,Other
2026-01-21,Saga,7000000.0,0.0,7000000.0,Protocol Logic,Infinite Mint and Dump,Saga,True,False,Chain,False,4639.0,Chain,Bridge
2026-01-25,Aperture LM,3200000.0,0.0,3200000.0,Protocol Logic,,"Ethereum,Base,BSC",True,False,DeFi Protocol,True,1582.0,Liquidity Manager,Other
2026-01-25,Matcha,13430000.0,0.0,13430000.0,Protocol Logic,Unlimited Approval Exploit,"Base,Ethereum",True,False,DeFi Protocol,True,7555.0,Trading App,Other
2026-01-29,Revert Lend,50000.0,0.0,50000.0,Protocol Logic,Staked Collateral Exploit,Base,True,False,DeFi Protocol,True,6216.0,Lending,Lending
2026-01-31,Step Finance,40000000.0,0.0,40000000.0,Infrastructure,Private Key Compromised,Solana,True,False,DeFi Protocol,True,4837.0,Portfolio Tracker,Other
2026-02-01,CrossCurve,3000000.0,0.0,3000000.0,Protocol Logic,Spoofed Cross-Chain Messages,,False,True,DeFi Protocol,True,5146.0,Cross Chain Bridge,Bridge
2026-02-15,Moonwell Lending,1780000.0,0.0,1780000.0,Protocol Logic,cbETH Collateral Exploit,Base,True,False,DeFi Protocol,True,1853.0,Lending,Lending
2026-02-21,IoTeX,8000000.0,0.0,8000000.0,Infrastructure,Private Key Compromised,Ethereum,True,True,DeFi Protocol,True,5486.0,Chain,Bridge
2026-02-21,Veil Cash,5000.0,0.0,5000.0,Protocol Logic,misconfigured Groth16 verifier,Base,True,False,DeFi Protocol,True,6117.0,Privacy,Other
2026-02-22,Blend Pools V2,10970000.0,0.0,10970000.0,Protocol Logic,Price Oracle Manipulation,Stellar,True,False,DeFi Protocol,True,6122.0,Lending,Lending
2026-02-23,DGLD,0.0,0.0,0.0,Protocol Logic,Infinite Mint and Dump,Base,True,False,DeFi Protocol,True,,,Other
2026-02-26,Ploutos Money,390000.0,0.0,390000.0,Protocol Logic,Misconfigured Oracle Exploit,Ethereum,True,False,DeFi Protocol,True,6792.0,Lending,Lending
2026-02-28,Wise Lending V2,66000.0,0.0,66000.0,Protocol Logic,Flashloan Exploit,"Arbitrum,Ethereum",True,False,DeFi Protocol,True,4494.0,Lending,Lending
2026-03-02,FOOM Cash,2260000.0,0.0,2260000.0,Protocol Logic,Fake Proof Spam,"Ethereum,Base",True,False,DeFi Protocol,True,6908.0,Privacy,Other
2026-03-02,Curve LlamaLend,240000.0,0.0,240000.0,Protocol Logic,Donation Attack,Ethereum,True,False,DeFi Protocol,True,4321.0,Lending,Lending
2026-03-06,SolvBTC,2700000.0,0.0,2700000.0,Protocol Logic,Mint Reserves Logic Exploit,Ethereum,True,True,DeFi Protocol,True,4620.0,Bridge,Bridge
2026-03-07,Molt EVM,127000.0,0.0,127000.0,Protocol Logic,onlySpawnerToken Modifier Hack,Base,True,False,Other,False,,,Other
2026-03-09,Gondi V3,230000.0,0.0,230000.0,Protocol Logic,PurchaseBundler Exploit,Ethereum,True,False,NFTfi,False,5561.0,NFT Lending,Other
2026-03-12,Aave V3,862000.0,862000.0,0.0,Ecosystem,CAPO Oracle Misconfiguration,Ethereum,True,False,DeFi Protocol,True,1599.0,Lending,Lending
2026-03-12,Stake DAO,176000.0,0.0,176000.0,Protocol Logic,Oracle Message Spoofing,"Arbitrum,Base",True,False,DeFi Protocol,True,249.0,Yield,Yield
2026-03-14,Goose Finance,8435.0,0.0,8435.0,Protocol Logic,Share Accounting Flaw,BSC,True,False,DeFi Protocol,True,205.0,Farm,Yield
2026-03-15,Venus Core Pool,3700000.0,0.0,3700000.0,Protocol Logic,Donation Attack,BSC,True,False,DeFi Protocol,True,212.0,Lending,Lending
2026-03-17,dTRINITY dLEND,257000.0,0.0,257000.0,Protocol Logic,Deposit Inflation Attack,Ethereum,True,False,DeFi Protocol,True,5590.0,Lending,Lending
2026-03-18,Neutrl,0.0,0.0,0.0,Infrastructure,DNS Hijacking Attack,Ethereum,True,False,DeFi Protocol,True,,,Other
2026-03-21,Resolv,24500000.0,0.0,24500000.0,Infrastructure,Private Key Compromised,Ethereum,True,False,DeFi Protocol,True,5655.0,Basis Trading,Other
2026-03-22,Cyrus Finance,5000000.0,0.0,5000000.0,Protocol Logic,Flashloan Pool Shares Exploit,BSC,True,False,DeFi Protocol,True,,,Other
2026-03-28,GoonFi,254000.0,0.0,254000.0,Protocol Logic,Mispricing arbitrage,Solana,True,False,DeFi Protocol,True,6556.0,Dexs,DEX
2026-03-31,LML/USDT staking protocol,950000.0,0.0,950000.0,Protocol Logic,Price Manipulation Attack,BSC,True,False,DeFi Protocol,True,,,Other
2026-04-01,Drift Trade,285000000.0,0.0,285000000.0,Infrastructure,Compromised Admin + Fake Token Price Manipulation,Solana,True,False,DeFi Protocol,True,970.0,Derivatives,Derivatives
2026-04-04,BSC TMM/USDT,1665000.0,0.0,1665000.0,Protocol Logic,Reserve Manipulation Attack,BSC,True,False,DeFi Protocol,True,,,Other
2026-04-09,Aethir,423000.0,0.0,423000.0,Protocol Logic,Acces Control Exploit,BSC,True,False,DeFi Protocol,True,5591.0,Developer Tools,Other
2026-04-12,Hyperbridge,2500000.0,0.0,2500000.0,Protocol Logic,Fake State Proof,"Ethereum,Base,BSC,Arbitrum",True,True,DeFi Protocol,True,,,Bridge
2026-04-12,SubQuery Network,60000.0,0.0,60000.0,Protocol Logic,Acces Control Exploit,Base,True,False,DeFi Protocol,True,,,Other
2026-04-13,Dango,410000.0,410000.0,0.0,Protocol Logic,Donate Negative Amounts Hack,Dango,False,False,DeFi Protocol,True,,,Other
2026-04-13,MONA,60950.0,0.0,60950.0,Protocol Logic,BurnAddress Accounting Exploit,BSC,True,False,Token,False,,,Other
2026-04-14,Zerion Wallet,100000.0,0.0,100000.0,Infrastructure,Hot Wallet Compromise via Social Engineering,,False,False,Wallet,False,4049.0,Wallets,Other
2026-04-16,Rhea Lend,18400000.0,18400000.0,0.0,Protocol Logic,Fake Collateral Exploit,Near,True,False,DeFi Protocol,True,1546.0,Lending,Lending
2026-04-16,Grinex,15000000.0,0.0,15000000.0,Infrastructure,Hot wallet hack,"Tron,Ethereum",True,False,CEX,False,,,Other
2026-04-18,Kelp,293000000.0,0.0,293000000.0,Infrastructure,LayerZero OFT bridge exploit,"Ethereum,Arbitrum",True,True,DeFi Protocol,True,3946.0,Liquid Restaking,Bridge
2026-04-20,Thetanuts Finance,50000.0,0.0,50000.0,Protocol Logic,First Depositor Attack,Ethereum,True,False,DeFi Protocol,True,1085.0,Yield,Yield
2026-04-20,Juicebox V3,52000.0,0.0,52000.0,Protocol Logic,borrowFrom Spoof Attack,Ethereum,True,False,DeFi Protocol,True,2835.0,Launchpad,Other
2026-04-21,Volo Vault,3500000.0,0.0,3500000.0,Protocol Logic,Admin Key Compromised,Sui,True,False,DeFi Protocol,True,3711.0,Risk Curators,Other
2026-04-22,Kipseli,80000.0,0.0,80000.0,Protocol Logic,Flawed Quoting Logic,Base,True,False,DeFi Protocol,True,,,Other
2026-04-23,Giddy,1300000.0,0.0,1300000.0,Protocol Logic,Incomplete EIP-712 Signature Coverage,Ethereum,True,False,DeFi Protocol,True,,,Other
2026-04-25,Purrlend,1500000.0,0.0,1500000.0,Protocol Logic,Fake Bridge Address,"MegaETH,Hyperliquid L1",True,False,DeFi Protocol,True,7473.0,Lending,Lending
2026-04-26,Litecoin,0.0,0.0,0.0,Protocol Logic,Zero-Day Bug & DDoS Exploit,Litecoin,True,False,Chain,False,4499.0,Chain,Bridge
2026-04-26,Scallop Lend,150000.0,0.0,150000.0,Protocol Logic,Deprecated V2 Rewards Contract,Sui,True,False,DeFi Protocol,True,1961.0,Lending,Lending
2026-04-27,ZetaChain,300000.0,0.0,300000.0,Protocol Logic,GatewayEVM Contracts Exploit,"Ethereum,Base,Polygon,Arbitrum,Avalanche,BSC",True,True,DeFi Protocol,True,4556.0,Chain,Bridge
2026-04-27,Singularity Finance,413000.0,0.0,413000.0,Protocol Logic,Oracle Misconfiguration Exploit,Base,True,False,DeFi Protocol,True,6670.0,Yield,Yield
2026-04-28,Quant,138000.0,0.0,138000.0,Protocol Logic,Access Control Exploit,Ethereum,True,False,Token,False,,,Other
2026-04-28,JUDAO,228000.0,0.0,228000.0,Protocol Logic,Flashloan Exploit,BSC,True,False,Token,False,,,Other
2026-04-29,Sweat Foundation,3500000.0,0.0,3500000.0,Protocol Logic,Refund_first & Refund_second Logic Exploit,Near,True,False,DeFi Protocol,True,,,Other
2026-04-29,Syndicate,380000.0,380000.0,0.0,Protocol Logic,Commons Bridge Exploit,Base,True,True,DeFi Protocol,True,,,Bridge
2026-04-29,Aftermath Perps,1140000.0,0.0,1140000.0,Protocol Logic,Fee-Accounting Logic Flaw,Sui,True,False,DeFi Protocol,True,7540.0,Derivatives,Derivatives
2026-04-30,Wasabi Perps,5500000.0,0.0,5500000.0,Protocol Logic,Admin Key Compromised,"Ethereum,Base,Berachain,Blast",True,False,DeFi Protocol,True,2900.0,Derivatives,Derivatives
2026-05-01,Bisq,858000.0,0.0,858000.0,Protocol Logic,Fake Bisq V1 Client Hack,Bitcoin,True,False,DeFi Protocol,True,2588.0,Dexs,DEX
2026-05-01,Sharwa.Finance,32850.0,0.0,32850.0,Protocol Logic,Oracle Price Manipulation,Arbitrum,True,False,DeFi Protocol,True,6876.0,Derivatives,Derivatives
2026-05-04,SmartCredit,72000.0,0.0,72000.0,Protocol Logic,Flashloan Exploit,Ethereum,True,False,DeFi Protocol,True,1687.0,Lending,Lending
2026-05-05,Ekubo,1400000.0,0.0,1400000.0,Protocol Logic,Improper Access Control Exploit,Ethereum,True,False,DeFi Protocol,True,3499.0,Dexs,DEX
2026-05-07,TrustedVolumes,6700000.0,0.0,6700000.0,Protocol Logic,Forged RFQ Orders,Ethereum,True,False,Other,False,,,Other
2026-05-10,Renegade,209000.0,209000.0,0.0,Protocol Logic,Unprotected Initializer Exploit,Arbitrum,True,False,DeFi Protocol,True,5103.0,Dexs,DEX
2026-05-11,INK Finance,140000.0,0.0,140000.0,Protocol Logic,Whitelisted Address Impersonation,Polygon,True,False,DeFi Protocol,True,,,Other
2026-05-12,Aurellion,456000.0,0.0,456000.0,Protocol Logic,Uninitialized Proxy Exploit,Arbitrum,True,False,RWA,False,,,Other
2026-05-12,SQ Protocol,346000.0,0.0,346000.0,Protocol Logic,Acces Control Exploit,BSC,True,False,DeFi Protocol,True,,,Other
2026-05-13,Transit Finance,1880000.0,0.0,1880000.0,Protocol Logic,Deprecated Smart Contract Exploit,Tron,True,False,DeFi Protocol,True,,,Other
2026-05-15,Thorchain DEX,10000000.0,0.0,10000000.0,Protocol Logic,Vault Churn Address Poisoning,"Bitcoin,Ethereum,Base,BSC",True,True,DeFi Protocol,True,412.0,Dexs,Bridge
2026-05-16,Adshares,628000.0,0.0,628000.0,Protocol Logic,Bridge Verification Bypass,Ethereum,True,True,Other,False,,,Bridge
2026-05-17,Verus-Ethereum Bridge,11500000.0,0.0,11500000.0,Protocol Logic,Bridge Verification Bypass,Ethereum,True,True,DeFi Protocol,True,,,Bridge
2026-05-17,SEA Token,153000.0,0.0,153000.0,Protocol Logic,Flashloan Price Manipulation,Arbitrum,True,False,Token,False,,,Other
2026-05-18,Echo Bridge,821000.0,0.0,821000.0,Infrastructure,Private Key Compromised,Monad,True,True,DeFi Protocol,True,4956.0,Bridge,Bridge
2026-05-19,HermesVault,30000.0,26000.0,4000.0,Protocol Logic,Rekeying Attack,Algorand,True,False,DeFi Protocol,True,,,Other
2026-05-19,Bankr,170000.0,0.0,170000.0,Infrastructure,Compromised Session Keys,Base,True,False,AI Agent,False,,Interface,Other
2026-05-20,MAP Protocol,110000.0,0.0,110000.0,Protocol Logic,Infinite Mint and Dump,"Ethereum,BSC",True,True,Chain,False,,,Bridge
2026-05-20,RetoSwap,2700000.0,0.0,2700000.0,Protocol Logic,ACK Message Frontrun Exploit,Monero,False,False,DeFi Protocol,True,,,Other
2026-05-22,Polymarket,700000.0,0.0,700000.0,Infrastructure,Private Key Compromised,Polygon,True,False,DeFi Protocol,True,,,Other
2026-05-23,Mure,11700.0,0.0,11700.0,Protocol Logic,Acces Control Exploit,Ethereum,True,False,DeFi Protocol,True,,,Other
2026-05-23,StablR,2800000.0,0.0,2800000.0,Infrastructure,Private Key Compromised,Ethereum,True,False,DeFi Protocol,True,,,Other
2026-05-24,Fractal Protocol,13700.0,0.0,13700.0,Protocol Logic,Flashloan Price Manipulation,Arbitrum,True,False,DeFi Protocol,True,,Yield,Yield
2026-05-25,WUSD.fi/Glove,200000.0,0.0,200000.0,Protocol Logic,Sybil Abuse,Ethereum,True,False,Liquidity Pool,False,,,Other
2026-05-25,Gnosis Users,3200000.0,0.0,3200000.0,Protocol Logic,Acces Control Exploit,"Ethereum,Base",True,False,Other,False,,,Other
2026-05-27,Stake DAO,91000.0,0.0,91000.0,Protocol Logic,Private Key Compromised,Arbitrum,True,False,DeFi Protocol,True,249.0,Yield,Yield
2026-05-28,DxSale,7300000.0,0.0,7300000.0,Protocol Logic,Ownership Override Attack,BSC,True,False,DeFi Protocol,True,1901.0,Launchpad,Other
